district,year,month,rainfall_monthly,SPI1,SPI3
Budaun,2005,12,3.3071215,0.2552262495922699,-0.8354138819154926
Budaun,2006,1,0.0,-1.1918161716813946,-1.1237393635964754
Budaun,2006,2,0.0,-1.1107716166367858,-1.4765143832968721
Budaun,2006,3,19.404884,0.7737040156755781,-0.5909129591880207
Budaun,2006,4,16.308636,1.103838824736297,0.28343406944434874
Budaun,2006,5,69.78663,1.6225002210756556,1.621324617900127
Budaun,2006,6,121.6618,0.6622708592565721,1.1914233751633214
Budaun,2006,7,327.50302,0.9202747627272918,1.2103655258883137
Budaun,2006,8,97.415794,-1.133165496954819,-0.0031398877086143227
Budaun,2006,9,84.20041,-0.24521221159227033,-0.46325450401504426
Budaun,2006,10,27.399273,0.6276894197477527,-0.8945181208439521
Budaun,2006,11,0.06639966,0.1865946723421777,-0.19254338832335532
Budaun,2006,12,0.85677326,-0.11576797153860052,0.3134611255710109
Budaun,2007,1,0.048692178,-1.171533393506879,-1.6761638745860272
Budaun,2007,2,85.95077,1.9379922261743294,1.39726718257878
Budaun,2007,3,55.177418,1.8405091910138287,2.0633881815553488
Budaun,2007,4,0.0,-0.7279132908816442,2.1300332108193207
Budaun,2007,5,20.307623,0.40649062760429044,1.114918741371334
Budaun,2007,6,88.81486,0.24962558663937884,0.10832477904789738
Budaun,2007,7,252.59369,0.2309444603062241,0.18944567752376074
Budaun,2007,8,171.97813,-0.31493138121557473,-0.19158645047158304
Budaun,2007,9,53.880405,-0.6602359054635043,-0.6431895558030741
Budaun,2007,10,0.0,-0.9027347916438648,-0.7752960250985886
Budaun,2007,11,0.0,0.08365173390712909,-0.9179197999213358
Budaun,2007,12,3.673811,0.29946567298696586,-0.7988132198355731
Budaun,2008,1,0.0,-1.1918161716813946,-1.0635942519786972
Budaun,2008,2,0.0,-1.1107716166367858,-1.4259691347484234
Budaun,2008,3,0.0,-0.9027347916438648,-2.1280452341849845
Budaun,2008,4,2.8833704,0.0659177095060752,-1.594538037715929
Budaun,2008,5,19.76493,0.3856461696061161,-0.28274389061273714
Budaun,2008,6,210.62395,1.5016320094121867,1.4139508430166257
Budaun,2008,7,417.09467,1.6208520606423844,1.9034964068743858
Budaun,2008,8,323.319,0.7841736490746448,1.8498330493519064
Budaun,2008,9,101.847015,-0.05095079633827277,1.1396136495329756
Budaun,2008,10,3.0010052,-0.2357578006314958,0.3266305624007468
Budaun,2008,11,0.0,0.08365173390712909,-0.2615424889929096
Budaun,2008,12,0.0,-0.3406948270877956,-0.8738321310108391
Budaun,2009,1,0.0,-1.1918161716813946,-2.1280452341849845
Budaun,2009,2,0.09780806,-1.0034180454091242,-2.1113000717218178
Budaun,2009,3,2.3244085,-0.3547692066705802,-1.8752177595860076
Budaun,2009,4,13.596768,0.9549412035714774,-0.45514195497630516
Budaun,2009,5,21.511356,0.45148889121739433,0.23361719170344716
Budaun,2009,6,31.374123,-0.8556094393407804,-0.5812235338559749
Budaun,2009,7,181.64261,-0.5623396383611122,-0.8844280560528497
Budaun,2009,8,321.05502,0.7705989830854115,-0.07322902277396504
Budaun,2009,9,106.13305,-0.007335060739323254,0.07550867910565325
Budaun,2009,10,68.964516,1.2645823318731733,0.6150049229142243
Budaun,2009,11,23.053675,1.996411254987208,0.5035675044250888
Budaun,2009,12,2.3003073,0.12228763227401115,1.4457447808940218
Budaun,2010,1,5.729049,-0.23351216351535728,0.7176591969317581
Budaun,2010,2,8.86748,0.046808503766484835,-0.4262198255116682
Budaun,2010,3,0.0,-0.9027347916438648,-0.8423895997287657
Budaun,2010,4,0.103469186,-0.6016883506253283,-0.8933209532590338
Budaun,2010,5,6.519417,-0.31754821486978235,-1.2748463580190095
Budaun,2010,6,6.6875196,-2.02941291415479,-2.2618250229573262
Budaun,2010,7,291.43634,0.6029938745122829,-0.2542119302637425
Budaun,2010,8,369.37955,1.0479391540558778,0.6250306093118083
Budaun,2010,9,307.74445,1.3563720356758926,1.6359683230333988
Budaun,2010,10,4.7052197,-0.11085747122028153,1.2899188222464293
Budaun,2010,11,12.240872,1.472941423995869,1.2223844308499243
Budaun,2010,12,8.445043,0.7596756749383714,0.2331050042741843
Budaun,2011,1,5.0151024,-0.30835247595092646,0.5032321513248444
Budaun,2011,2,20.8363,0.5681390909852042,0.23774392741279052
Budaun,2011,3,5.516144,-0.016624196615423224,-0.10750147598157904
Budaun,2011,4,16.155375,1.0958152329187199,0.4701489503916078
Budaun,2011,5,66.07231,1.555217915580489,1.334651005085579
Budaun,2011,6,115.64217,0.5926908721752653,1.1005385803577175
Budaun,2011,7,340.87433,1.032097374784205,1.2314134334055287
Budaun,2011,8,276.23038,0.487913985052751,0.9330794344758032
Budaun,2011,9,111.96596,0.050125774997559575,0.6518221418084037
Budaun,2011,10,0.0,-0.9027347916438648,0.14266400029076148
Budaun,2011,11,0.0,0.08365173390712909,-0.18957646747156465
Budaun,2011,12,0.0,-0.3406948270877956,-1.6448536269514729
Budaun,2012,1,40.77818,1.525756682524951,1.05054303059398
Budaun,2012,2,0.0,-1.1107716166367858,0.42554403718972
Budaun,2012,3,1.2423289,-0.5251075033578007,0.2277894706064875
Budaun,2012,4,12.4116955,0.8845846162678179,-0.5826733854283651
Budaun,2012,5,0.5036916,-1.1808178075541162,-0.7003371435161705
Budaun,2012,6,5.7494855,-2.124793503573684,-1.9614978230853128
Budaun,2012,7,229.66997,-0.006790368697275538,-0.870706183823456
Budaun,2012,8,277.3018,0.49500875971578,-0.19544676416051907
Budaun,2012,9,164.9529,0.4974841436843683,0.38646486650650036
Budaun,2012,10,0.5062944,-0.5734857225145452,0.3909501600247869
Budaun,2012,11,0.0,0.08365173390712909,0.2704675901461871
Budaun,2012,12,4.8246655,0.427489572508929,-0.6468758243877829
Budaun,2013,1,24.975733,0.9467440815001122,0.668873369802842
Budaun,2013,2,40.271088,1.107456637369593,1.0931722388179554
Budaun,2013,3,3.0882652,-0.2582331801061909,0.8672159371932822
Budaun,2013,4,0.70059013,-0.3512921872946081,0.5099738073319834
Budaun,2013,5,1.0933214,-1.0046386650016765,-1.4779897221883125
Budaun,2013,6,173.13002,1.1822821943993793,0.8777975848900287
Budaun,2013,7,253.0544,0.2355719622334807,0.6448522452732742
Budaun,2013,8,136.71724,-0.6620890814051399,0.08671481288678186
Budaun,2013,9,71.10671,-0.4086672361851209,-0.7498647715814636
Budaun,2013,10,50.625378,1.0243284800140136,-0.5611921300186103
Budaun,2013,11,0.31267312,0.3053546627749905,-0.09289635281183396
Budaun,2013,12,8.401421,0.7561260049490118,0.94813954491701
Budaun,2014,1,34.691902,1.3217964861719818,1.1319651025464217
Budaun,2014,2,22.748207,0.6321188848028301,1.0095043856099872
Budaun,2014,3,24.801537,0.9832751008620543,1.1419753719898087
Budaun,2014,4,7.0572314,0.5055928521753856,0.7588618867882425
Budaun,2014,5,1.3802146,-0.9389804368392968,0.10402842568962814
Budaun,2014,6,17.806614,-1.3350981665531492,-1.6343566921332109
Budaun,2014,7,139.76637,-1.136116724102099,-1.7326786792444269
Budaun,2014,8,62.624687,-1.683823074263946,-2.4063582569709268
Budaun,2014,9,65.50232,-0.485189767865798,-2.1661734141455216
Budaun,2014,10,27.880226,0.6376623143116158,-1.3209751783288324
Budaun,2014,11,0.0,0.08365173390712909,-0.3849851204352884
Budaun,2014,12,15.604782,1.2544409098955156,0.6604493287566794
Budaun,2015,1,35.3154,1.3436094631405933,1.3490865328116441
Budaun,2015,2,0.03238631,-1.0559495979192284,0.6845526363420611
Budaun,2015,3,61.38197,1.9788488151493784,1.3988012094672824
Budaun,2015,4,22.45345,1.396050579159209,1.3176947178857494
Budaun,2015,5,10.118515,-0.0707393726258608,1.4386787022320684
Budaun,2015,6,103.47656,0.4444671186067376,0.45254519501155066
Budaun,2015,7,228.41992,-0.020201954997363932,0.041975592015365944
Budaun,2015,8,138.75621,-0.6404197842543301,-0.4466784743332536
Budaun,2015,9,19.77564,-1.4311760267967655,-1.2319545242462064
Budaun,2015,10,0.48727527,-0.5786127718190023,-1.294168779323245
Budaun,2015,11,0.0,0.08365173390712909,-1.6973484051321543
Budaun,2015,12,1.3321601,-0.028361977825784708,-1.0383768836459621
Budaun,2016,1,0.08760834,-1.1570880171559392,-1.5338425338272281
Budaun,2016,2,3.2520702,-0.38257450977237506,-1.3018752302716852
Budaun,2016,3,6.427716,0.05827923008570414,-1.156272964474073
Budaun,2016,4,0.0,-0.7279132908816442,-0.8395239951222803
Budaun,2016,5,37.63628,0.9422750881609295,0.4199501809995707
Budaun,2016,6,74.73035,0.04095488696815545,0.15260698018651866
Budaun,2016,7,380.56818,1.3481954224945514,1.0569635312442034
Budaun,2016,8,131.12796,-0.7226718470015163,0.2132218152202983
Budaun,2016,9,17.903942,-1.4981769211120108,-0.3471421460079561
Budaun,2016,10,13.575288,0.2755343303089882,-1.262707296766548
Budaun,2016,11,0.0,0.08365173390712909,-1.36857247819859
Budaun,2016,12,0.0,-0.3406948270877956,-0.17430739143563045
Budaun,2017,1,24.731855,0.9363002141809453,0.4616049270695118
Budaun,2017,2,0.0,-1.1107716166367858,-0.08819470882852495
Budaun,2017,3,14.315104,0.5422658576563335,0.14043683783093328
Budaun,2017,4,0.43730155,-0.4379682571132856,-0.5216016769231592
Budaun,2017,5,7.6106467,-0.23487157519678611,-0.2947662945765078
Budaun,2017,6,54.955658,-0.3033071387800447,-0.6498780661674285
Budaun,2017,7,212.47021,-0.1958230103777545,-0.5067975887699834
Budaun,2017,8,150.11552,-0.5235916086652813,-0.7866335743009386
Budaun,2017,9,129.10048,0.20794374617626868,-0.5646071031780131
Budaun,2017,10,4.3545094,-0.13380313605988223,-0.4086122131074911
Budaun,2017,11,0.0,0.08365173390712909,0.010153317399744994
Budaun,2017,12,0.3138426,-0.23668383556121014,-0.7031768279018737
Budaun,2018,1,3.2218716,-0.5263354541870483,-1.0857509400009016
Budaun,2018,2,6.9467034,-0.07344108918165079,-0.7953551917132583
Budaun,2018,3,2.9076736,-0.27981549572425174,-0.9330043118925873
Budaun,2018,4,8.783739,0.6416606791003616,-0.32886624184629726
Budaun,2018,5,7.1492076,-0.26881441874586737,-0.4530261521533756
Budaun,2018,6,8.834858,-1.8462634322797622,-1.69182876262145
Budaun,2018,7,221.73058,-0.09282079172930231,-0.8531667617731646
Budaun,2018,8,380.4897,1.1083511487790336,0.3420992087097536
Budaun,2018,9,83.48819,-0.25362493236315214,0.45179320301650844
Budaun,2018,10,5.146289,-0.0835218038950771,0.5036781582758297
Budaun,2018,11,0.943746,0.46768767734446304,-0.4282863546891495
Budaun,2018,12,0.0,-0.3406948270877956,-0.587922792869134
Budaun,2019,1,14.265989,0.412435690883235,-0.020205550870446048
Budaun,2019,2,28.078611,0.7948539588810398,0.4679551017872133
Budaun,2019,3,8.881037,0.23402900006993324,0.4750051979107727
Budaun,2019,4,18.311317,1.2049988265701823,0.7734421043396329
Budaun,2019,5,3.2773457,-0.6359066286400148,0.012237913012155703
Budaun,2019,6,14.0063305,-1.5191832428205216,-1.317668854603629
Budaun,2019,7,233.01196,0.028826977320083356,-0.7324884732972591
Budaun,2019,8,113.3439,-0.9284152976878266,-1.1875457818990331
Budaun,2019,9,92.35016,-0.1523035947496273,-0.8884957170068066
Budaun,2019,10,0.0,-0.9027347916438648,-0.9188195059317994
Budaun,2019,11,6.1310906,1.0641547262203435,-0.3288523202532947
Budaun,2019,12,33.38183,2.1143744279572996,0.5782445379961416
Budaun,2020,1,34.51624,1.315609432338059,1.913893164790748
Budaun,2020,2,15.320492,0.36050582043697466,1.3346804793693694
Budaun,2020,3,55.615242,1.850548927184156,1.542058387519005
Budaun,2020,4,14.816327,1.0238043604621228,1.349124898500816
Budaun,2020,5,16.859484,0.26730180391370806,1.3268896518544597
Budaun,2020,6,39.1198,-0.6486472817350314,-0.49950582430709517
Budaun,2020,7,239.40543,0.0960242893782858,-0.33133963314413895
Budaun,2020,8,148.59265,-0.53888923877113,-0.7232425691699648
Budaun,2020,9,4.338521,-2.324434568083708,-1.1947921013391452
Budaun,2020,10,0.0,-0.9027347916438648,-1.3487406987970443
Budaun,2020,11,5.4873853,1.010931834630374,-2.1758449212824993
Budaun,2020,12,0.0,-0.3406948270877956,-0.6342830086636171
Budaun,2021,1,10.181021,0.14454348339958772,0.007040278447539669
Budaun,2021,2,2.7651243,-0.43749950957816836,-0.639072135454027
Budaun,2021,3,0.0,-0.9027347916438648,-0.9410661469136276
Budaun,2021,4,0.35267654,-0.47108384059746444,-1.551403051001628
Budaun,2021,5,88.61406,1.934815456162884,1.3554897956125656
Budaun,2021,6,95.88163,0.3460091541736103,0.9763059876822544
Budaun,2021,7,122.996414,-1.3998008888269795,-0.2307991673939371
Budaun,2021,8,140.40112,-0.6230997410790232,-1.1955499519588
Budaun,2021,9,74.422424,-0.36539200395055843,-1.5888887977507296
Budaun,2021,10,94.72344,1.5458990848785865,-0.2603079893115626
Budaun,2021,11,0.0,0.08365173390712909,0.29820575642953573
Budaun,2021,12,0.2122643,-0.2641425197072032,1.4534175590467922
Budaun,2022,1,26.640747,1.0164826678600545,0.5514077474891824
Budaun,2022,2,26.113203,0.7372235010036834,0.7317590228450591
Budaun,2022,3,0.0,-0.9027347916438648,0.5131865748760375
Budaun,2022,4,0.0,-0.7279132908816442,-0.026715098799075694
Budaun,2022,5,42.000256,1.0513398766651152,0.36409590915293816
Budaun,2022,6,10.92643,-1.699431778334728,-0.8652102734988634
Budaun,2022,7,109.80147,-1.625737393041751,-1.6842098488395472
Budaun,2022,8,103.99349,-1.0459095606203381,-2.359402598204552
Budaun,2022,9,169.23795,0.5291899799782483,-1.2592258428858139
Budaun,2022,10,185.39096,2.2862804381928075,0.45928623403927077
Budaun,2022,11,0.0,0.08365173390712909,1.3648876879310423
Budaun,2022,12,0.0,-0.3406948270877956,2.3609561523613594
Budaun,2023,1,10.8911295,0.19516580435646522,-0.3090599553549073
Budaun,2023,2,0.0,-1.1107716166367858,-0.7678186450447342
Budaun,2023,3,20.798847,0.8307677774716128,-0.09633041161186395
Budaun,2023,4,14.733903,1.0192537033185736,0.27815384548811395
Budaun,2023,5,32.428207,0.8013750511012421,0.9686829795599583
Budaun,2023,6,79.14509,0.10902401351604617,0.3337315024393769
Budaun,2023,7,303.94702,0.715818589407098,0.5667570522697034
Budaun,2023,8,258.5982,0.36845670868739655,0.4976923680033605
Budaun,2023,9,188.01622,0.6622506645126315,0.7480652313163524
Budaun,2023,10,4.598108,-0.11774429427405109,0.42755955849913496
Budaun,2023,11,0.71822697,0.4188389253944364,0.47089578297361334
Budaun,2023,12,2.9100451,0.2050078508249345,-0.4450998185251881
Budaun,2024,1,0.0,-1.1918161716813946,-1.0708377866987855
Budaun,2024,2,15.541014,0.369618391330733,-0.3518049584114574
Budaun,2024,3,24.796926,0.9831079626428427,0.17887798712062805
Budaun,2024,4,0.0,-0.7279132908816442,0.4128278433251653
Budaun,2024,5,4.506669,-0.4978936649201324,-0.028124557087172635
Budaun,2024,6,92.71108,0.3033733606723704,-0.062214399421784014
Budaun,2024,7,259.5241,0.2999727369998553,0.15272698615092795
Budaun,2024,8,204.14975,-0.03866189719739002,0.05104880093827941
Budaun,2024,9,226.78922,0.9118730727288236,0.474126264649085
Budaun,2024,10,0.0,-0.9027347916438648,0.33895770961354454
Budaun,2024,11,0.0,0.08365173390712909,0.6877242202397151
Budaun,2024,12,1.1799278,-0.05508273479007189,-1.15836148083039
Budaun,2025,1,9.003647,0.05583018594422234,-0.36351599516940514
Budaun,2025,2,1.6832036,-0.5846360249474755,-0.7048069324002794
Budaun,2025,3,2.4768438,-0.33432111632575096,-0.9276144492343131
Budaun,2025,4,8.553014,0.6244169685310927,-0.6379120225789863
Budaun,2025,5,38.021046,0.9521935984135095,0.5481238724901621
Budaun,2025,6,92.81028,0.30472191175670676,0.4919373888450534
Budaun,2025,7,166.20415,-0.762053818820482,-0.31746950524125994
Budaun,2025,8,253.53578,0.33316850937744,-0.1964394935217212
Budaun,2025,9,146.4992,0.35435151687219174,-0.14676533135353698
Budaun,2025,10,16.53102,0.3651629272312424,0.2744573507329439
Budaun,2025,11,0.0,0.08365173390712909,0.2519659180565286
Budaun,2025,12,0.0,-0.3406948270877956,-0.05515956679419003
Bulandshahr,1966,1,4.5336156,-0.19252533176538808,
Bulandshahr,1966,2,24.801235,0.7443844067762755,
Bulandshahr,1966,3,0.0,-0.9674215661017012,-0.04853429288933479
Bulandshahr,1966,4,0.09080676,-0.4539363961346791,0.03178314272681999
Bulandshahr,1966,5,29.836937,0.9448645411311773,0.2308699556124781
Bulandshahr,1966,6,103.55536,1.065665660473876,1.100157850268617
Bulandshahr,1966,7,98.94502,-0.9157049657242372,-0.14824388654664838
Bulandshahr,1966,8,254.8822,0.6168608788939905,0.11605131846897346
Bulandshahr,1966,9,64.539505,-0.26749114796081974,-0.45278956566473894
Bulandshahr,1966,10,18.142126,0.544116630970935,0.2128463427956136
Bulandshahr,1966,11,6.7614174,1.2193541508351555,-0.1665981392293743
Bulandshahr,1966,12,0.117610134,-0.2697068396015858,0.3759656175362161
